experiment,model,val_rmse,train_rmse,gap_ratio,median_r,deviation,outlier,otype
Exp_001,RF,33.835834034636505,23.17496060727179,1.4600168953046493,25.975251634049187,7.860582400587319,False,Inlier
Exp_001,XGB,35.9179617404153,20.71832726048742,1.7336323192903504,25.975251634049187,9.942710106366114,False,Inlier
Exp_001,SVR,32.680525017784284,25.726022562382607,1.2703294859723386,25.975251634049187,6.705273383735097,False,Inlier
Exp_001,LSTM,19.26997825031409,12.369839912186617,1.5578195342147914,25.975251634049187,-6.705273383735097,False,Inlier
Exp_001,CNN,19.195279113218827,11.461374182205695,1.6747799005655335,25.975251634049187,-6.779972520830359,False,Inlier
Exp_001,Transformer,8.18403983345667,4.431639118623036,1.8467297571828343,25.975251634049187,-17.791211800592517,False,Inlier
Exp_002,RF,35.536945866567805,9.459894476742388,3.7565900924092883,26.765010575946707,8.771935290621098,False,Inlier
Exp_002,XGB,35.71700188471609,31.333870849327628,1.1398847610135763,26.765010575946707,8.951991308769383,False,Inlier
Exp_002,SVR,32.45409479904099,24.825474053205102,1.3072900331927797,26.765010575946707,5.68908422309428,False,Inlier
Exp_002,LSTM,18.162131113715617,8.011482105080153,2.2670126295606208,26.765010575946707,-8.60287946223109,False,Inlier
Exp_002,CNN,21.075926352852427,12.154722926858964,1.7339701184203702,26.765010575946707,-5.68908422309428,False,Inlier
Exp_002,Transformer,14.011442685285726,4.123185192048702,3.398208431749778,26.765010575946707,-12.753567890660982,False,Inlier
Exp_003,RF,34.81187800675706,15.2012910578075,2.2900606188233867,25.29088359763415,9.520994409122913,False,Inlier
Exp_003,XGB,35.255635561810365,21.676448941667154,1.6264488550078362,25.29088359763415,9.964751964176216,False,Inlier
Exp_003,SVR,32.74812688245945,25.773811939633788,1.2705969516329434,25.29088359763415,7.457243284825303,False,Inlier
Exp_003,LSTM,15.397980178552691,8.106526192318032,1.8994548112537084,25.29088359763415,-9.892903419081458,False,Inlier
Exp_003,CNN,17.833640312808843,9.139065705675621,1.95136361715111,25.29088359763415,-7.4572432848253065,False,Inlier
Exp_003,Transformer,6.552994010318304,5.1450293320838245,1.2736553258218706,25.29088359763415,-18.737889587315845,False,Inlier
Exp_004,RF,35.52612532964075,14.079453337810705,2.5232602770332355,27.897230096370727,7.628895233270022,False,Inlier
Exp_004,XGB,32.98090896936154,26.374142601214903,1.2505016548990036,27.897230096370727,5.0836788729908164,False,Inlier
Exp_004,SVR,32.39936443805188,24.788243679133217,1.307045584085722,27.897230096370727,4.502134341681156,False,Inlier
Exp_004,LSTM,23.395095754689567,21.2143506979853,1.10279574839457,27.897230096370727,-4.50213434168116,False,Inlier
Exp_004,CNN,21.885073712830295,14.501131737049818,1.509197634341518,27.897230096370727,-6.012156383540432,False,Inlier
Exp_004,Transformer,20.54322537691486,6.1123773168565965,3.360922323996778,27.897230096370727,-7.354004719455865,False,Inlier
Exp_005,RF,35.35989909174025,12.405664643218435,2.8503026729059426,30.111402181625287,5.248496910114966,False,Inlier
Exp_005,XGB,34.41721661908016,26.147311233961037,1.3162812922186002,30.111402181625287,4.30581443745487,False,Inlier
Exp_005,SVR,33.00488294037129,26.488572033563056,1.246004612802516,30.111402181625287,2.8934807587460014,False,Inlier
Exp_005,LSTM,20.932732520420846,16.188385103396183,1.293071074521778,30.111402181625287,-9.178669661204442,False,Inlier
Exp_005,CNN,27.217921422879286,18.14500175991139,1.500023079800032,30.111402181625287,-2.8934807587460014,False,Inlier
Exp_005,Transformer,11.091662917123376,6.160671137625088,1.800398474345307,30.111402181625287,-19.01973926450191,True,Type2
Exp_006,RF,34.44634306539539,18.73863913293123,1.8382521175115372,27.508118220284032,6.938224845111357,False,Inlier
Exp_006,XGB,36.03216810950841,21.839042014326445,1.6498969179083613,27.508118220284032,8.52404988922438,False,Inlier
Exp_006,SVR,32.466045567796336,24.845893526191073,1.3066966391678587,27.508118220284032,4.957927347512303,False,Inlier
Exp_006,LSTM,21.059754144550364,16.079428928539993,1.3097327173834266,27.508118220284032,-6.448364075733668,False,Inlier
Exp_006,CNN,22.550190872771733,12.673903823793426,1.7792616376366217,27.508118220284032,-4.9579273475123,False,Inlier
Exp_006,Transformer,8.112535041063333,4.549866416563165,1.7830270821865806,27.508118220284032,-19.3955831792207,True,Type2
Exp_007,RF,35.841982175332184,11.782723930960534,3.04190969637785,26.479793186418362,9.362188988913822,False,Inlier
Exp_007,XGB,36.63357974644387,31.949565243337524,1.1466065177235272,26.479793186418362,10.153786560025509,False,Inlier
Exp_007,SVR,32.50359380743092,25.109428267145127,1.294477654433925,26.479793186418362,6.023800621012555,False,Inlier
Exp_007,LSTM,20.455992565405804,15.210051696408591,1.3448996080819298,26.479793186418362,-6.023800621012558,False,Inlier
Exp_007,CNN,14.798556819350557,7.594657184430607,1.9485483623524538,26.479793186418362,-11.681236367067806,False,Inlier
Exp_007,Transformer,17.216426297947443,4.249304546227172,4.051586821008954,26.479793186418362,-9.26336688847092,False,Inlier
Exp_008,RF,35.0100020002264,17.134960332714872,2.0431913071536942,26.186491221352835,8.823510778873565,False,Inlier
Exp_008,XGB,38.443606603333606,26.341201315026428,1.4594477352634376,26.186491221352835,12.257115381980771,False,Inlier
Exp_008,SVR,32.45409479904099,24.825474053205102,1.3072900331927797,26.186491221352835,6.267603577688153,False,Inlier
Exp_008,LSTM,18.581807483017833,11.721832927810395,1.585230534973071,26.186491221352835,-7.604683738335002,False,Inlier
Exp_008,CNN,19.918887643664682,12.057206805969368,1.6520316823132781,26.186491221352835,-6.267603577688153,False,Inlier
Exp_008,Transformer,16.67253762155562,5.043739124083109,3.305590795119977,26.186491221352835,-9.513953599797215,False,Inlier
Exp_009,RF,34.51347581019367,22.400131630120615,1.540771115995796,27.65517774050035,6.858298069693319,False,Inlier
Exp_009,XGB,46.3165642194426,41.51600871341304,1.1156314312189308,27.65517774050035,18.661386478942248,True,Type1
Exp_009,SVR,32.43074262216253,24.81094208852386,1.3071145185237913,27.65517774050035,4.775564881662184,False,Inlier
Exp_009,LSTM,22.87961285883816,17.621909878434625,1.2983616995362017,27.65517774050035,-4.775564881662188,False,Inlier
Exp_009,CNN,21.904980153325365,14.095969826742866,1.5539888650844902,27.65517774050035,-5.750197587174984,False,Inlier
Exp_009,Transformer,16.272627350213188,5.124309772439689,3.1755744818029945,27.65517774050035,-11.382550390287161,False,Inlier
Exp_010,RF,35.793577932813,10.113704126713065,3.539116577305475,28.81156574291882,6.982012189894181,False,Inlier
Exp_010,XGB,36.20794637727159,21.53025640622909,1.681723881690326,28.81156574291882,7.39638063435277,False,Inlier
Exp_010,SVR,32.97124236538622,26.461319450081106,1.2460165649557267,28.81156574291882,4.159676622467398,False,Inlier
Exp_010,LSTM,24.651889120451422,21.96943969512145,1.1220991278136982,28.81156574291882,-4.159676622467398,False,Inlier
Exp_010,CNN,16.923956041243358,7.61737680053239,2.2217564503387197,28.81156574291882,-11.887609701675462,False,Inlier
Exp_010,Transformer,10.767555982711226,4.209652055148387,2.5578256448873367,28.81156574291882,-18.044009760207594,True,Type2
Exp_011,RF,35.32125702404675,16.008251181213097,2.206440705122052,26.343140105820744,8.978116918226007,False,Inlier
Exp_011,XGB,34.64224595891734,25.884953597677285,1.3383159381837126,26.343140105820744,8.299105853096599,False,Inlier
Exp_011,SVR,32.97135945131538,26.475338617193678,1.2453611992672697,26.343140105820744,6.628219345494635,False,Inlier
Exp_011,LSTM,17.435651783773384,11.785308381724414,1.4794395885992266,26.343140105820744,-8.90748832204736,False,Inlier
Exp_011,CNN,19.714920760326113,8.537456336963979,2.309226540341754,26.343140105820744,-6.628219345494632,False,Inlier
Exp_011,Transformer,6.818199643198469,4.8663294052594885,1.4010970231134405,26.343140105820744,-19.524940462622276,False,Inlier
Exp_012,RF,35.03132790383133,13.18370520958839,2.6571686295255876,28.234056657370875,6.797271246460458,False,Inlier
Exp_012,XGB,33.274190492477615,24.862378776335316,1.3383349514467573,28.234056657370875,5.04013383510674,False,Inlier
Exp_012,SVR,32.74812688245945,25.773811939633788,1.2705969516329434,28.234056657370875,4.514070225088577,False,Inlier
Exp_012,LSTM,23.719986432282298,21.198637519095787,1.118939196489174,28.234056657370875,-4.514070225088577,False,Inlier
Exp_012,CNN,19.959043146411414,11.797957576568736,1.691737151695727,28.234056657370875,-8.275013510959461,False,Inlier
Exp_012,Transformer,5.78424687421409,4.876346108849434,1.1861846442189627,28.234056657370875,-22.449809783156784,True,Type2
Exp_013,RF,34.89654329401322,9.79831293634164,3.5614848720112846,28.80761489375242,6.0889284002608015,False,Inlier
Exp_013,XGB,46.41444582508769,40.191498695405876,1.1548324230664515,28.80761489375242,17.60683093133527,False,Inlier
Exp_013,SVR,32.680525017784284,25.726022562382607,1.2703294859723386,28.80761489375242,3.872910124031865,False,Inlier
Exp_013,LSTM,15.824187893391294,8.791478834511077,1.7999460831633032,28.80761489375242,-12.983427000361125,False,Inlier
Exp_013,CNN,24.934704769720554,16.304407677582063,1.5293229452306212,28.80761489375242,-3.872910124031865,False,Inlier
Exp_013,Transformer,10.650174106374681,3.9870942055791203,2.671161893158167,28.80761489375242,-18.157440787377737,False,Inlier
Exp_014,RF,34.51347581019367,22.400131630120615,1.540771115995796,26.531332889932024,7.982142920261644,False,Inlier
Exp_014,XGB,33.36390850342627,25.021382457372834,1.3334158718154767,26.531332889932024,6.8325756134942495,False,Inlier
Exp_014,SVR,32.466045567796336,24.845893526191073,1.3066966391678587,26.531332889932024,5.934712677864312,False,Inlier
Exp_014,LSTM,16.9459734339754,6.458975811246969,2.6236316606833388,26.531332889932024,-9.585359455956624,False,Inlier
Exp_014,CNN,20.596620212067712,13.041943304440869,1.5792600635715404,26.531332889932024,-5.934712677864312,False,Inlier
Exp_014,Transformer,9.601918473873138,7.711638723102522,1.245120371771011,26.531332889932024,-16.929414416058886,False,Inlier
Exp_015,RF,35.69628921547262,16.099806854401088,2.217187419594079,24.565086540134573,11.131202675338045,False,Inlier
Exp_015,XGB,33.53378368805853,24.907540205368157,1.3463306055742594,24.565086540134573,8.968697147923955,False,Inlier
Exp_015,SVR,32.466045567796336,24.845893526191073,1.3066966391678587,24.565086540134573,7.900959027661763,False,Inlier
Exp_015,LSTM,16.664127512472806,7.955290074361608,2.09472280164593,24.565086540134573,-7.9009590276617665,False,Inlier
Exp_015,CNN,14.964844259821186,5.963740458499821,2.5093050852829357,24.565086540134573,-9.600242280313386,False,Inlier
Exp_015,Transformer,11.275701029905871,5.9536625977323165,1.8939099831086599,24.565086540134573,-13.289385510228701,False,Inlier
Exp_016,RF,35.714236843733715,11.293782751641434,3.1622918227768304,28.20905033440235,7.5051865093313666,False,Inlier
Exp_016,XGB,45.33653457408826,41.535566049715904,1.0915111767063148,28.20905033440235,17.127484239685913,False,Inlier
Exp_016,SVR,32.46363030541271,25.07534293301664,1.2946435226083362,28.20905033440235,4.254579971010358,False,Inlier
Exp_016,LSTM,23.954470363391987,20.958386562069997,1.1429539336174013,28.20905033440235,-4.254579971010362,False,Inlier
Exp_016,CNN,18.088102259755583,8.550663472806967,2.1154033622396455,28.20905033440235,-10.120948074646765,False,Inlier
Exp_016,Transformer,4.846315553549942,3.9498616496133665,1.2269583047356418,28.20905033440235,-23.362734780852406,True,Type2
Exp_017,RF,35.09225069423417,11.29117986741796,3.1079347868239195,29.583704669989913,5.508546024244254,False,Inlier
Exp_017,XGB,36.06151496163361,21.230121245431057,1.698601460855737,29.583704669989913,6.477810291643699,False,Inlier
Exp_017,SVR,33.38395772943852,27.931875020267604,1.1951921489414814,29.583704669989913,3.8002530594486075,False,Inlier
Exp_017,LSTM,17.143103170900098,10.128269374139727,1.6925994498794812,29.583704669989913,-12.440601499089816,False,Inlier
Exp_017,CNN,25.783451610541306,16.340276578805973,1.5779079066497277,29.583704669989913,-3.8002530594486075,False,Inlier
Exp_017,Transformer,7.860128013985538,5.4471950697407205,1.4429679703685863,29.583704669989913,-21.723576656004376,True,Type2
Exp_018,RF,34.22914223838223,22.68437541346608,1.5089303370487712,27.227730575997654,7.001411662384577,False,Inlier
Exp_018,XGB,33.946135095038805,28.089956466624773,1.2084794483527264,27.227730575997654,6.718404519041151,False,Inlier
Exp_018,SVR,32.43074262216253,24.81094208852386,1.3071145185237913,27.227730575997654,5.203012046164879,False,Inlier
Exp_018,LSTM,16.411930750136182,10.152415517132834,1.6165542793673118,27.227730575997654,-10.815799825861472,False,Inlier
Exp_018,CNN,22.02471852983278,13.770570107087751,1.5994049889406246,27.227730575997654,-5.203012046164876,False,Inlier
Exp_018,Transformer,12.595120263155861,3.8429986483005485,3.277419904564806,27.227730575997654,-14.632610312841793,False,Inlier
Exp_019,RF,35.0100020002264,17.134960332714872,2.0431913071536942,26.241998804979858,8.768003195246543,False,Inlier
Exp_019,XGB,35.914440631846645,15.966800100343711,2.249319864101858,26.241998804979858,9.672441826866788,False,Inlier
Exp_019,SVR,33.38395772943852,27.931875020267604,1.1951921489414814,26.241998804979858,7.141958924458663,False,Inlier
Exp_019,LSTM,14.564954297105015,10.350626800280812,1.4071567430785803,26.241998804979858,-11.677044507874843,False,Inlier
Exp_019,CNN,19.10003988052119,7.5653857565564895,2.524661728447657,26.241998804979858,-7.141958924458667,False,Inlier
Exp_019,Transformer,9.688910400102323,5.128819414785194,1.8891112391618716,26.241998804979858,-16.553088404877535,False,Inlier
Exp_020,RF,35.750644494051166,10.377527639414678,3.445005952888756,25.33779961705107,10.412844877000097,False,Inlier
Exp_020,XGB,45.59879919779961,40.78990868328373,1.117894123074775,25.33779961705107,20.26099958074854,False,Inlier
Exp_020,SVR,32.45409479904099,24.825474053205102,1.3072900331927797,25.33779961705107,7.116295181989919,False,Inlier
Exp_020,LSTM,18.22150443506115,13.167477417784,1.38382651869607,25.33779961705107,-7.116295181989919,False,Inlier
Exp_020,CNN,15.06899314630408,7.59647147936248,1.9836832386249832,25.33779961705107,-10.268806470746988,False,Inlier
Exp_020,Transformer,12.07231349716483,4.661912790092362,2.589562276416083,25.33779961705107,-13.265486119886239,False,Inlier
Exp_021,RF,35.21365702107676,10.622579568085952,3.3149817137516435,28.042252658735535,7.171404362341228,False,Inlier
Exp_021,XGB,32.971626799843,24.877565184553706,1.3253558599985034,28.042252658735535,4.929374141107466,False,Inlier
Exp_021,SVR,32.45409479904099,24.825474053205102,1.3072900331927797,28.042252658735535,4.411842140305453,False,Inlier
Exp_021,LSTM,19.0792558914412,9.983804558112595,1.9110205714051025,28.042252658735535,-8.962996767294335,False,Inlier
Exp_021,CNN,23.630410518430086,16.23819620873209,1.4552361736904516,28.042252658735535,-4.411842140305449,False,Inlier
Exp_021,Transformer,4.97244432451735,3.195401589193938,1.5561250083034739,28.042252658735535,-23.069808334218184,True,Type2
Exp_022,RF,35.27607086244913,16.39953456937193,2.1510409770001258,28.296106256074154,6.979964606374978,False,Inlier
Exp_022,XGB,34.55833567249912,26.68444892541581,1.2950739874408186,28.296106256074154,6.262229416424965,False,Inlier
Exp_022,SVR,32.680525017784284,25.726022562382607,1.2703294859723386,28.296106256074154,4.38441876171013,False,Inlier
Exp_022,LSTM,23.911687494364028,20.831467608514995,1.147863796432181,28.296106256074154,-4.384418761710126,False,Inlier
Exp_022,CNN,20.1032870665199,12.543403648836955,1.6026979302690232,28.296106256074154,-8.192819189554253,False,Inlier
Exp_022,Transformer,14.7111267952837,4.318720877917709,3.4063620250393996,28.296106256074154,-13.584979460790453,False,Inlier
Exp_023,RF,35.17745990231441,17.19524139208113,2.0457671457008204,27.371296127442335,7.806163774872076,False,Inlier
Exp_023,XGB,35.460749028745674,21.471271572258768,1.6515439669889667,27.371296127442335,8.08945290130334,False,Inlier
Exp_023,SVR,32.43074262216253,24.81094208852386,1.3071145185237913,27.371296127442335,5.0594464947201985,False,Inlier
Exp_023,LSTM,22.31184963272214,17.28900248520989,1.290522669067178,27.371296127442335,-5.059446494720195,False,Inlier
Exp_023,CNN,17.278364219948237,8.941257780549792,1.9324310565717524,27.371296127442335,-10.092931907494098,False,Inlier
Exp_023,Transformer,7.327759040202505,3.193940481339601,2.2942691271219617,27.371296127442335,-20.04353708723983,True,Type2
Exp_024,RF,35.57859395742514,12.19401634655083,2.9177092228098265,27.945138639951963,7.633455317473178,False,Inlier
Exp_024,XGB,36.6316286930178,30.189409594428245,1.213393345054967,27.945138639951963,8.686490053065839,False,Inlier
Exp_024,SVR,32.97135945131538,26.475338617193678,1.2453611992672697,27.945138639951963,5.026220811363416,False,Inlier
Exp_024,LSTM,22.918917828588544,20.78977004620827,1.102413243515822,27.945138639951963,-5.0262208113634195,False,Inlier
Exp_024,CNN,19.7407282058605,9.371439753668623,2.1064776304124058,27.945138639951963,-8.204410434091464,False,Inlier
Exp_024,Transformer,8.592598910834862,3.4846014795982985,2.465877076946374,27.945138639951963,-19.3525397291171,False,Inlier
Exp_025,RF,35.574189636215024,11.456189493141316,3.105237536225537,28.83770806444081,6.736481571774213,False,Inlier
Exp_025,XGB,38.523899339403584,26.39156627613853,1.4597049275637077,28.83770806444081,9.686191274962773,False,Inlier
Exp_025,SVR,33.38395772943852,27.931875020267604,1.1951921489414814,28.83770806444081,4.54624966499771,False,Inlier
Exp_025,LSTM,23.305097371102367,19.85731189495092,1.1736280063681785,28.83770806444081,-5.5326106933384445,False,Inlier
Exp_025,CNN,24.291458399443105,11.752221729365553,2.066967332546617,28.83770806444081,-4.546249664997706,False,Inlier
Exp_025,Transformer,8.561151774273625,3.4379638358938656,2.4901808695284715,28.83770806444081,-20.276556290167186,True,Type2
Exp_026,RF,35.471943343502815,9.456399337501667,3.75110463057859,25.57134731213747,9.900596031365346,False,Inlier
Exp_026,XGB,35.465602489749664,18.727681215280548,1.8937530002813205,25.57134731213747,9.894255177612195,False,Inlier
Exp_026,SVR,32.45409479904099,24.825474053205102,1.3072900331927797,25.57134731213747,6.882747486903519,False,Inlier
Exp_026,LSTM,18.688599825233947,12.927537703642622,1.4456426470114272,25.57134731213747,-6.882747486903522,False,Inlier
Exp_026,CNN,13.967543991563083,4.808966590440066,2.904479315645427,25.57134731213747,-11.603803320574386,False,Inlier
Exp_026,Transformer,7.991955765900568,4.180525023784369,1.911711022044295,25.57134731213747,-17.579391546236902,False,Inlier
Exp_027,RF,33.91316991692701,23.08224293414171,1.4692319985405282,29.57161429245607,4.341555624470942,False,Inlier
Exp_027,XGB,46.32609607698856,40.03906631097543,1.1570223870152974,29.57161429245607,16.754481784532494,False,Inlier
Exp_027,SVR,32.46363030541271,25.07534293301664,1.2946435226083362,29.57161429245607,2.8920160129566383,False,Inlier
Exp_027,LSTM,17.024002184874888,10.330479709827431,1.6479391725323151,29.57161429245607,-12.54761210758118,False,Inlier
Exp_027,CNN,26.679598279499427,18.505356296756943,1.441723026115148,29.57161429245607,-2.892016012956642,False,Inlier
Exp_027,Transformer,7.199155164532003,4.206726799931593,1.711343642436935,29.57161429245607,-22.372459127924067,True,Type2
Exp_028,RF,35.67044298367113,10.573914645990728,3.373437764337937,28.772100009050025,6.898342974621105,False,Inlier
Exp_028,XGB,32.93072080970708,26.39003523985782,1.247846791806122,28.772100009050025,4.158620800657058,False,Inlier
Exp_028,SVR,32.39936443805188,24.788243679133217,1.307045584085722,28.772100009050025,3.6272644290018583,False,Inlier
Exp_028,LSTM,17.920644676328873,10.403852673488805,1.7225008118381404,28.772100009050025,-10.851455332721152,False,Inlier
Exp_028,CNN,25.144835580048166,13.37489504193631,1.8800024599226983,28.772100009050025,-3.6272644290018583,False,Inlier
Exp_028,Transformer,8.813431927258858,5.765074499464426,1.5287628855581352,28.772100009050025,-19.958668081791167,True,Type2
Exp_029,RF,35.91857853387075,8.550262437629144,4.200874393725676,27.610216083686883,8.308362450183868,False,Inlier
Exp_029,XGB,46.14682854927573,39.73908741226168,1.1612453016481932,27.610216083686883,18.53661246558885,True,Type1
Exp_029,SVR,32.50708815787684,25.132130424049933,1.293447376302389,27.610216083686883,4.896872074189954,False,Inlier
Exp_029,LSTM,22.71334400949693,18.07316723154237,1.256743974008952,27.610216083686883,-4.896872074189954,False,Inlier
Exp_029,CNN,22.635654701588184,15.562057795236003,1.4545412309493937,27.610216083686883,-4.974561382098699,False,Inlier
Exp_029,Transformer,8.11036843625954,4.65023620169636,1.744076662880255,27.610216083686883,-19.499847647427345,True,Type2
Exp_030,RF,32.93591202488453,24.72912430594847,1.3318673001680839,27.912566689820963,5.023345335063567,False,Inlier
Exp_030,XGB,34.94472127406191,22.16786171504997,1.5763686061943274,27.912566689820963,7.032154584240949,False,Inlier
Exp_030,SVR,32.45409479904099,24.825474053205102,1.3072900331927797,27.912566689820963,4.541528109220025,False,Inlier
Exp_030,LSTM,23.37103858060094,20.511721353670563,1.139399184379945,27.912566689820963,-4.541528109220025,False,Inlier
Exp_030,CNN,22.497353631264193,14.775696693169994,1.5225917327920993,27.912566689820963,-5.41521305855677,False,Inlier
Exp_030,Transformer,5.571219821135238,4.663683596352742,1.1945964399240634,27.912566689820963,-22.341346868685726,True,Type2
Exp_031,RF,33.016122636236574,24.034363758737314,1.3737048738905802,28.451151596413425,4.564971039823149,False,Inlier
Exp_031,XGB,35.45944777521835,19.61339989196839,1.8079194821158395,28.451151596413425,7.008296178804926,False,Inlier
Exp_031,SVR,33.358615062751326,27.909899504504338,1.195225194464338,28.451151596413425,4.9074634663379015,False,Inlier
Exp_031,LSTM,23.886180556590276,20.890162643303473,1.1434176442014061,28.451151596413425,-4.564971039823149,False,Inlier
Exp_031,CNN,15.781162495889829,5.115601831196102,3.084908289705566,28.451151596413425,-12.669989100523596,False,Inlier
Exp_031,Transformer,6.425356475796845,4.857504530672403,1.3227690134356727,28.451151596413425,-22.02579512061658,True,Type2
Exp_032,RF,33.081785772815515,24.05671157370523,1.3751582659774242,26.66445054553799,6.417335227277526,False,Inlier
Exp_032,XGB,35.733237438168125,18.77486144724592,1.9032490619742934,26.66445054553799,9.068786892630136,False,Inlier
Exp_032,SVR,33.33688813541473,27.903266199464287,1.19473067766005,26.66445054553799,6.672437589876743,False,Inlier
Exp_032,LSTM,20.247115318260462,17.232448328389818,1.1749413044752377,26.66445054553799,-6.417335227277526,False,Inlier
Exp_032,CNN,15.95806634877161,6.558695825869599,2.4331157858896093,26.66445054553799,-10.706384196766379,False,Inlier
Exp_032,Transformer,9.533775920420053,5.237992497051701,1.8201201940984664,26.66445054553799,-17.130674625117933,False,Inlier
Exp_033,RF,35.826581231899624,12.536440577406088,2.857795321621705,27.070151871048466,8.756429360851158,False,Inlier
Exp_033,XGB,33.72479889557349,28.138314990557138,1.1985365472982696,27.070151871048466,6.654647024525026,False,Inlier
Exp_033,SVR,32.50359380743092,25.109428267145127,1.294477654433925,27.070151871048466,5.433441936382451,False,Inlier
Exp_033,LSTM,21.636709934666015,14.530471879368177,1.489057624163465,27.070151871048466,-5.433441936382451,False,Inlier
Exp_033,CNN,15.25834502478915,7.010778575547196,2.176412342847132,27.070151871048466,-11.811806846259316,False,Inlier
Exp_033,Transformer,9.743459219322148,6.45742912935894,1.5088759046573428,27.070151871048466,-17.32669265172632,False,Inlier
Exp_034,RF,35.593814156506376,13.02182321531433,2.733397126344507,31.229635361149192,4.364178795357184,False,Inlier
